1,2
happy,"c/ 땀이 나가지고 내가 채빈이한테 이제 너 배 엄마가 많이 사랑해 이러면 갑자기 대답을 해 가는 자면서 대답을 해 그래서 응 나도 막 이러고. b/
"
happy,"엄마 사랑해, 응 사랑해 l/ 이러면서 막 그러니까 옆에서 나는 누우면은 그게 재밌어가지고 계속 말 시켜 채빈이한테.
"
happy,"c/ 어 b/ 응 사랑해 응하고 씨익 웃고 그래서 둘이 잠꼬대가 심하긴 해 채율이도 막 누가 그렇게 때리나 때리나 암튼 누가 그렇게 막.
"
neutral,"하지마 막 그래?
"
happy,"어 뭘 하나 봐 그래서 막 꿈속에서 막 누가 뭐 지를 때리나 아니면 지를 괴롭히나 하지 마 하지 말라고 어 맞아 그래.
"
surprise,"벌떡 갑자기 벌떡 일어나 갖고 앉아있다가 그래?
"
happy,"그러지, 그런 것 까지는 아닌데 아 그래? l/
"
neutral,"수현이가 그래.
"
neutral,"혼자 갑자기 일어나, 그러다가 수현아 자 그러면 또 누워.
"
neutral,"으으응 이 수아는 좀 짜증 내고 똑같이 수아도 아아 왜애 막 그런 거 있잖아.
"
neutral,"아 애들이 그런갑다.
"
neutral,"c/ 우리 애들도 애들 그니까 자면은 그렇게 짜증을 내, 꿈속에서 누가 짜증 내나 벼. l/
"
neutral,"그니까 그니까 n/ 어린이집에 있었던 그거를 바탕으로 또 자기가 스트레스를 받았는가 씨 하지 말라고 막 그러잖아 어어어.
"
happy,"어 맞아 첫, 첫째도 그러고 둘째도 그러고 그렇게 짜증을 내면서 잠꼬대를 하는데 저, 저번에는 밖에서 애기 아빠랑 맥 이제 간단하게 맥주 먹고 있는데 둘이 쌍 트리오로 잠꼬대를 하는데.
"
happy,"어 l/ 볼만했겠다. l/
"
happy,"니 딸내미 뭐 니 딸내미들 뭐라고 하냐 신랑한테 b/ 신랑이 몰라 나도 이러면서 들어보면은 하지 마 누가 이렇게 장난감 장난감 뺐나 봐 막 내 거야 하지 마 막 이래.
"
neutral,"글지 막 그런.
"
neutral,"으응 맞아, 집에 그 지니 기가 지니가 있으니까 뭐지 리모컨 찾아주는 기능도 하잖아 지니야 리모컨 찾아줘 그러면 u/ 리모컨 찾아가지고 어디로 알려준단 말이야.
"
neutral,"되게 웃겨 잠꼬대.
"
neutral,"근데 지니야 리모컨 찾아봐 그러면 그 말 하기 전에 지니를 부르면 지니가 대답을 해.
"
neutral,"그러고 나서 리모컨이 내 눈이 보이잖아?
"
neutral,"그러면 아니야 그러면 네 알겠습니다 이제 그러고 그런단 말이야.
"
neutral,"20대 그 취업 여성이 취업률이 높다 해도 딱 그 영상에서 같이 진짜 한 20대 이제 요즘은 많이 됐지, 한 30대 되면은 여성은 거의 임신 출산하고.
"
neutral,"왜 맞어, 설자리가 없어.
"
neutral,"맞어 그니까 그러다 보면은 여자들이 그래서 애 낳기 싫다고 그래갖고 안 낳는다고 해가지고 딩크족이 많이 생기는 거잖아.
"
neutral,"아니면 육아휴직을 최대한 안 쓸려고 하건 다거나 빨리 복직을 한다거나 그런 게 되게 커.
"
neutral,"응 내, 내 친구 같은 경우도 복직이 힘드니까는 바로 이제 할려고 왜냐면 그만큼 유아 휴직을 하면은 이제 다른 일반 동기 남자 동기생들하고 이렇게 많이 차이가 갭 차이가 나버리니까는 그만큼 따라잡기 힘들다고 하더라고 그래서 3개월 애기 백일도 안 되는 데에서 바로 그냥 보내고.
"
neutral,"한다고 하더라고, 그러면 신랑을 유아 휴직을 쓰게 해라 하는데 아직까지는 그게 현실이 그 유아 휴직 쓰는 게 좀 대기업이나 대기업이나 그런 쪽이나 쓸 수 있다고 하지.
"
neutral,"또 그건 아니래.
"
neutral,"c/ 어어 맞아 그래.
"
neutral,"여자 위주지 응 또.
"
neutral,"남자는 음음음 그래.
"
neutral,"아직까지는 어 그런 게 힘들다고 하더라고 중소기업은 그런 건 택도 없고.
"
neutral,"잘린 것도 아니고 거의 자기가 나갔어.
"
neutral,"c/ 남잔데 남자가 육아휴직 쓰는 경우가 정말 쉽지가 않잖아, 근데 썼어.
"
neutral,"근데 자기가 다시 육아휴직 끝날려고 나오려고 보니 자, 자기가 설자리가 없는 거야.
"
neutral,"이제 그 대체로 누가 왔는데 그 사람이 계속 거기 일을 하다 보니까 그 사람도 정규직이고 다른데도 보낼 수 없다 보니까.
"
neutral,"어 어떻게 할 수가 없잖아, 자기 자리 날 때까지 기다리겠어요 하다가 계속 미루고 미루다가 결국에는 그만뒀다 그러더라고 그니까 본인 발로 거의 나간 거지. 
"
neutral,"잘린 것, 잘린 것도 있고 응.
"
neutral,"그니까 글긴 하겠네, 그니까 뭐 이게 말로는 뭐 유아 휴직하네 어쩌네 하는데 막상 뭐 제대로 된 뼈대 갖춘 그런 게 없어.
"
neutral,"맞아 그래 여자도 뭐지, 지혜 같은 경우에도 걔네도 100일 만에 계속 그 두, 첫애 둘째 전부 다 100일 만에 나갔잖아.
"
neutral,"그니까 이게 더 여자들 심리가 불안한 거 같은 거 있잖아, 내가 정말 너무 오래 쉬어버리면 어 제가 그 다시 나가서 일을 할 수 있을까 그리고 또 경력이 단절되거나 아니면 내가 일을 너무 오래 집에서 쉬어버리면 다시 일을 하러 나갈 수 있나 사회, 사회에 또 받아주는 자리가 있을까?
"
neutral,"나이가 먹을수록 좀 더 그런 것도 있는 것 같고.
"
neutral,"나 같은 경우는 뭐 어차피 다 여자들이 하는 직장이라서 뭐 그렇게 큰 공감을 솔직히 나는 못 느끼긴 하는데 b/ 주변에서 얘기하는 거 보면은 어 그게 심해가지고 그 유아 휴직 쓴다고 하면은 야 그냥 그만둬 너 유아 휴직할 때 어 뭐 누가 와가지고 일하냐고 하면서 오히려 부장이 뭐라고 막 해가지고.
"
angry,"그니까 그런 것 때문에서도 안 하면은 또 시부모님은 애기 갓난애 핏덩어리를 뭐 또 놓고선 어떻게 그렇게 또 바로 가서 출근하려고 하냐고 하면서는 되려 또 뭐라고 하고 어.
"
neutral,"그래 애는 여자 그래 애는 엄마가 봐야 한다.
"
neutral,"그래 항상 맞, 맞아 맞벌이여도 늘 무슨 일 생기면 엄마 몫인 거야 그냥, 남편들이 회사에 저 애기 아프니까 저 집에 가봐야겠습니다 그렇게 말할 수가 말 안 하잖아.
"
neutral,"늘 여자 엄마들만 계속 마음 졸이고 그니까 애기 엄마들을 잘 안 쓰려고 하는데도 되게 많고 면접 보는데 요즘 가장 많이 물어보는 것 중에 하나라면서 결혼했냐 애가 몇 살이냐 그면 봐줄 사람은 따로 있냐.
"
neutral,"어 나도 그랬어.
"
neutral,"중간에 어 글지.
"
neutral,"그래 중간에 혹시 애기가 아프면 너가 나가야 되니까 남편이 가서 봐주지 않을거 아니냐 이제 그거지, 아니면 봐줄 사람이 따로 없으면?
"
neutral,"그니까 그래서 늘 전전긍긍하는거야 엄마들은 진짜 일을 해도.
"
neutral,"6시 막 7시까지 일해도 애들 걱정 때문에 일 제대로 못하고 아프면 일 못하고.
"
neutral,"남편은 그러거나 말거나 네가 해야지 으응.
"
angry,"c/ 우리 신랑도 이제 우스갯소리론 얘기하는디 이제 애는 누가 키워 애는 누가 키워 막 이래 u/ 진짜 뒤통수를 막 진짜 후려갈기고 싶다니까 막 어떨 때는 막 짜증 나 진짜 그런 거 보면은.
"
angry,"c/ 그러면내가 열받아가지고 그럼 니가 와가지고 애들 돌봐라 내가 나가서 돈 벌 테니까 이, 이런 말 한 진짜 한두 번 한 적이 아니야.
"
angry,"c/ 승질나가지고는.
"
neutral,"그래 시어머니도 그래, 애 키울 만큼 이미 지금 다 키웠대 다 컸대.
"
neutral,"애도 보고 애도 보, 애도 보고 돈도 벌고 그럼 내가 애는요 너가 봐야지 엄마가 키우는 거래.
"
neutral,"그면 일은요 일도 허 해야지 지금, 둘이 같이 벌어야 같이 먹고살지 언제까지 혼자 일하게 할 거냐 약간 그러는 거 있잖아.
"
neutral,"그럼 애들은 6시 7시까지 그럼 어린이집에 있어도 괜찮아요?
"
neutral,"어쩌겠냐 그면 네가 빨리 끝나는 직장을 찾아봐야지 또 그러는 거야.
"
angry,"c/ 말이 쉽지 그게.
"
neutral,"n/ 그니까 이게 어찌어찌 뭐 아직은 그런 거 유아휴직이라든지 뭐 이렇게 한다고 해도 b/ 아직은 그게 제대로 더군다나 우리는 또 지방이잖아, 지방이라서 더 힘들어 쓰기도.
"
neutral,"나는 어 어머니, 엄마가 이제 생일 때마다 이제 미역국도 많이 해서 미역국을 되게 좋아하거든.
"
neutral,"전에도 말했지만 그래서 미역국이랑 볶음김치 막 해주셔서 맨날 그렇게 차려주시는데 어 옛날에는 이제 집에서 밥 먹는 거 보다 그 캔모아 빙수 있는데 있잖아.
"
neutral,"c/ 어 응 거기를 되게 엄 집 앞에 그 조그만한 가게로 있었는데 거기를 엄청 생일 때마다 매번 같이 데려갔었거든.
"
neutral,"거기서 엄마랑 둘이 생일 파티 그냥 간단하게 하는 경우도 있었고 b/ 보 음 보통 그렇게 아니면 친구들 이제 거기 빙수 가게로 불러서 같이 빙수 먹으면서 케익도 불고 막 이랬었었어.
"
neutral,"n/ 아 친구들도? l/
"
neutral,"응응 그래서 생일 때 그렇게 했던 경험이 있는데 그때가 이제 초등학교 때였는데 이제 중학교 때쯤 가게가 문을 닫았거든, 집 앞이었는데.
"
neutral,"그래서 이제 막 지역 돌아다니면서 캔모아 빙수 있는 가게 저번에 광주 갔을 때도 있었 갔었잖아.
"
happy,"c/ 어 그래서 그런 가게들을 갈 때면 맨날 엄마 생각이 되게 자주 났어.
"
happy,"그래서 일부러 보이면 일부러 가기도 해.
"
happy,"c/ 거기 그때 먹었던 빙수 맛이 그대로인데 되게 맛있었거든.
"
neutral,"그래서 일부러 좀 자주 일부러 찾아서 가는 경향도 좀 있는 거 같애, 옛날 추억도 있고.
"
happy,"u/ 거기 가면 꼭 먹는 게 떡볶이 막 구멍 나 있는 거랑 그 빙수랑 딱 같이 두 개는 무조건 시켜서 먹는 거 같애.
"
neutral,"l/ 나는 생일?
"
neutral,"생일날이면은 b/ 내가 고기를 되게 좋아하니까 엄마도 그걸 아니까 미역국도 같이 해주시는데 꼭 고기를 같이 구워주시거나 아니면 여행을 가서 고기를 구워 먹는다거나 꼭 고깃집에 가서 어 해먹어, 꼭.
"
neutral,"그래서 되게 그거 말고도 뭐 선물 같은 거는 u/ 어머니가 막 해주셔?
"
neutral,"해주셨었어?
"
happy,"b/ 선물이라 이 보통 돈으로 주시지. l/
"
neutral,"l/ 용돈으로 주시고.
"
neutral,"옛날에는 n/ b/ 내가 원하는 게 뭔지 일단 물어보시곤 했던 거 같애.
"
neutral,"c/ 옷이라든가 갖고 싶은 거 있나라든가 n/ 근데 이제 b/ 나이를 먹을수록 현금으로 챙겨주시더라구.l/
"
neutral,"c/ 나도 옛날에는 막 사고 싶었던 물건들 막 주셨는데 지금 보통 용돈으로 주시는 거 같애, 거의 고등학생 이후로는.
"
neutral,"그래가지고 좀 b/ 뭔가 그 생각도 들어.
"
neutral,"c/ 뭔가 나를 기념해 주는 선물을 받으면 또 어머니 생각이 많이 날 거 같기도 해.
"
neutral,"c/ 옛날에 옛날에 막 그 뭐지?
"
neutral,"c/ 요번에 나 어머니 생신 때 그 편지 써줬거든, 책으로 된 거 그걸로 드렸었거든.
"
neutral,"그래서 그거 쓰면서도 되게 어머니 생각이 되게 많이 났던 거 같애.
"
neutral,"응, 그거 말고도 뭐 여행 가는 거나 우리 집은 되게 여행을 많이 갔었거든.
"
neutral,"c/ 다른 친 주변 친구들에 비해서.
"
neutral,"그래서 나는 그게 당연한 건 줄 알았는데 그게 다 사진으로 기록이 되고 남으니까 되게 좋은 거 같더라.
"
neutral,"c/ 사진을 막 사진첩 열면 계속 어 엄마나 아버지나 형 생각도 계속 나는 거 같애.
"
neutral,"이렇게 떨어져 있다 보니까.
"
neutral,"응 나도 되게 b/ 여행 가는 걸 좋아하긴 하는데 가족 다 같이 가는 것보다 되게 엄마랑 여행 가는 게 많았던 거 같아. 
"
neutral,"아 단둘이 그러면?
"
neutral,"어 단둘이.
"
neutral,"c/ 단 둘이 여행 가는 거야?
"
neutral,"그 되게 아빠나 오빠가 시간이 안 나거나 꼭 b/ 어디 약속이 있다거나 그래가지고 엄마가 주말마다 좀 같이 둘이 어디 데려다가 줬어, 그냥.
"
neutral,"여행 여행을.
"
neutral,"그럼 어디 가면 생각나는 그런 게 있어?
"
neutral,"c/ 어 최근에 어디를 가면?
"
neutral,"b/ 최근 최근에?
"
neutral,"b/ 굳이 가자면 나는 부산에 가면 꼭 엄마가 생각나.
"
neutral,"아 부산을 가면?
"
neutral,"어 부산을 좀 가기도 많이 갔는데 부산에 엄마가 좀 n/ 그 친척들이 u/ 가지고.
"
neutral,"나도 좀 그 울산 쪽이거든, 부산 옆에 이제 그러다 보니까 그쪽도 자주 가는 거 같애.
"
happy,"c/ 그래서 아버지는 되게 생선 엄청 좋아하시고 u/ 어머니랑 가 어머니가 자주 고기 생선 구워서 주시거든.
"
happy,"그래갖고 그것도 막 생각 나는 거 같애.
"
neutral,"u/ 집 밥 먹을 때가 제일 많이 좋은 거 같은데 요새 이제 익산에서 지내다 보니까 u/ 맨날 우리 나 배달 시켜 먹고 밖에서 먹고 맨날 이러잖아.
"
neutral,"c/ 그래서 b/ 되게 많이 생각 나는 거 같애.
"
happy,"c/ 그래서 내 생일날 가영이가 이제 미역국이랑 막 해줬을 때 되게 좋았었어.
"
happy,"아 n/ 되게 되게 처음이라 엉망진창이었던 거 같긴 한데.
"
happy,"생각이 많이 났어.
"
happy,"그래서 뭔가 다음번에 같이 만들면 더 맛있게 만들 수 있지 않을까라는 생각이 들었었어.
"
happy,"응 그래서 한 번 나중에 가영이 생일 때 내년에 도전을 해봐야겠다. l/
"
neutral,"응, 어 나는 그 꼰대라는 개념을 좀 대학교에 처음 들어왔을 때 어 처음 처음 느꼈던 거 같애.
"
neutral,"c/ 그 b/ 막 대학교 처음 들어 와서 이제 막 학생회 활동하고 과 동아리 활동하고 이렇게 했는데 학생회가 주로 술을 되게 자주 먹었었거든.
"
neutral,"응 u/ 그러다 보니까 이제 술자리에서 어 막 진짜 나때는 말이야라는 말을 진짜 많이 들었었어, 그때 당시에. b/
"
neutral,"그래갖고 어 이런 이런 자리에서는 이렇게 하는 거야라고 뭔가 조언을 해주시는데 그때 그때 당시에는 응 그냥 그게 처음 먹는 어떻게 보면 첫 접하는 사회에서의 술자리다 보니까 위 내 윗분들이랑 부모님이랑 먹는 거 말고.
"
neutral,"그래서 되게 그런 거에 대한 개념이 없었는데 어 나중에 이제 1학년이 끝나고 나서 좀 아 저 사람들이 되게 꼰대구나 되게 이런 거를 많이 느 그때 이제 알고 나니까 이제 알겠더라고. b/
"
neutral,"그래서 나는 어 나는 저러지 말아야지라는 생각을 많이 했었어, 그때 당시.
"
surprise,"그러고 이제 군대를 갔다 오니까 어 오 오히려 나도 나도 조금 꼰대가 돼 있는 거 같더라고, 방금 그 영상을 보미 보니까. b/
"
neutral,"응 u/ 혹시 가영이가 나를 봤을 때는 그런 그런 거 같은 걸 못 느꼈어?
"
neutral,"그 꼰대에 특징을 갖고 있다거나 막 그런 거? l/
"
neutral,"b/ 근데 나는 약간 그니까 어떤 사람한테는 꼰대로 느껴질 수 있긴 한데 솔직히 이게 다 들어 보면은 되게 좋은 말이고 다 필요한 말이거든?
"
neutral,"근데 그게 좀 듣기 싫을 수가 있으니까 그게 꼰대처럼 느껴지는 거지.
"
neutral,"나는 괜찮았다고 생각했어, 그게.
"
neutral,"그니까 u/ 그니까 오빠를 모르던 모르는 사람이 오빠가 막 나때는 이러이러 했는데 너는 그렇게 하는 게 좋지 않을까 하고 얘기를 하면은.
"
neutral,"그니까 이 사람 꼰대인가라는 생각이 들 수 있긴 한데 나는 오빠를 알고 있으니까 u/ 좋은 의도로 말을 하는 거나 하는 걸 알고 있으니까 꼰대라고는 생각은 안 들었어.
"
neutral,"어 b/ 뭔가 그게 되게 조금의 차이, 생각의 차인 거 같애.
"
neutral,"c/ 이게 잔 부모님으로 치면 뭔가 잔소리냐 아니면 그 조언이냐 이 차인 거 같애.
"
neutral,"그냥 되게 그거 느낌이 좀 셌었어.
"
neutral,"그래서 군대를 갔다 오니까 이제 대부분에 사람들이 무얼 꼰대라고 하는지 좀 알게 됐어.
"
